txn_id,timestamp,sender_upi,receiver_upi,amount,payment_type,hour_of_day,day_of_week,device_type,device_id,location,ip_address,is_new_receiver,txn_frequency_1hr,failed_pin_attempts,vpn_used,is_fraud
TXN54363486E5,2026-01-30 00:19:52,bhanumat@ybl,gaurangb@upi,187188.46,P2P,0,4,VM_Instance,9DEE1C4855E62A,Unknown_City,VPN_IP,1,15,2,1,1
TXNF17D7F428C,2026-01-19 12:16:57,ekanibal@okicici,sarthakp@ibl,2755.85,QR,12,0,Google_Pixel_7,8DA59752610B65,Bhopal,49.72.171.176,0,2,0,0,0
TXN2E0DA203B1,2025-12-12 16:10:20,warinder@okicici,priyaban@oksbi,7000.19,Bill,16,4,Motorola_Edge_40,F5B37BBF46795E,Kolkata,49.216.93.111,0,3,0,0,0
TXNE9B74EED4F,2026-02-18 07:20:57,upasnaba@paytm,dayitase@upi,9982.13,P2P,7,2,Vivo_V27,2E9EC044432FDE,Surat,49.5.243.30,0,2,0,0,0
TXN1B0FEEC17B,2025-10-19 21:40:02,lakshitv@ibl,dhritith@paytm,8534.79,Recharge,21,6,Motorola_Edge_40,5314361F2E3447,Ahmedabad,49.178.62.247,0,3,0,0,0
TXNBB3B2BA781,2025-11-03 08:48:43,umangrad@ybl,omyabarm@paytm,7356.71,P2P,8,0,Motorola_Edge_40,9B485FF1A1ADCB,Indore,49.254.227.160,0,1,0,0,0
TXN72259EB1FB,2025-10-15 10:49:02,atharvsa@okaxis,chaturac@paytm,3358.86,P2M,10,2,Xiaomi_13,63A26B9DBDC124,Bhopal,49.206.107.185,0,1,0,0,0
TXN653DCF2911,2025-12-30 22:41:14,nihaldev@ybl,dakshata@okicici,3213.66,QR,22,1,Realme_10,ED9920F00C6D33,Kolkata,49.196.157.115,1,3,0,0,0
TXNBFF85AC265,2025-10-04 21:44:35,aarnatha@ybl,chasmuml@ybl,9380.54,Bill,21,5,Realme_10,F000028BAB8D1A,Surat,49.135.244.28,0,3,0,0,0
TXN3C2BEA8055,2026-01-15 11:57:27,aishaniv@oksbi,rajataga@ibl,1647.43,P2P,11,3,iPhone_15,F59B30894EE3AF,Hyderabad,49.139.178.141,0,1,1,0,0
TXNF6FC42E206,2025-12-26 01:59:12,kalajaya@ibl,calebedw@oksbi,147596.11,Recharge,1,4,Rooted_Android,20BF053032711D,Spoofed_Location,TOR_Exit_Node,1,18,2,0,1
TXND432840552,2025-11-01 11:04:36,ijayabal@paytm,rachitda@paytm,9674.45,QR,11,5,Oppo_Reno8,75A0A2E6D13632,Ahmedabad,49.98.185.191,1,1,0,0,0
TXNE2710AE0A0,2025-12-25 09:09:52,edhithaw@ibl,tanishga@okaxis,8665.02,P2M,9,3,Google_Pixel_7,97667A80543AC3,Bhopal,49.107.183.127,0,2,0,0,0
TXNB667254212,2026-02-28 18:27:22,zayanmis@ibl,chavvigo@ibl,1293.8,Recharge,18,5,iPhone_15,F3926C25EB9D0F,Chennai,49.219.12.244,0,1,0,0,0
TXN92314FE251,2025-12-05 14:51:08,ryanlad@paytm,samarban@paytm,6875.31,Bill,14,4,Vivo_V27,284F33794286AC,Chennai,49.133.15.115,0,4,0,0,0
TXN53DBF3DDD7,2026-01-19 12:11:06,anikatan@okicici,aarushap@okicici,2223.31,P2M,12,0,Motorola_Edge_40,2831C55E0106B9,Indore,49.238.83.52,0,4,1,0,0
TXN9D6398A5AB,2025-11-18 09:32:17,darikake@okicici,vyanjana@ybl,176.42,QR,9,1,OnePlus_11,43B583E684D155,Hyderabad,49.170.39.63,0,2,0,0,0
TXN098642A4D2,2026-01-03 19:57:50,dayamaio@okicici,jyotiana@paytm,658.18,Bill,19,5,Oppo_Reno8,8076BFC04FA709,Kolkata,49.73.109.216,0,2,0,0,0
TXNE2477F3D69,2026-02-16 11:42:48,agastyag@ibl,trivenir@ibl,73.5,Bill,11,0,iPhone_15,93F9A5E067C8D4,Nagpur,49.106.228.85,0,1,0,0,0
TXN9BECDC0429,2026-03-01 20:16:54,williams@okaxis,sachisam@upi,8165.49,QR,20,6,Samsung_Galaxy_S23,361F8785CF93CA,Jaipur,49.201.36.197,1,3,0,0,0
TXN6D42F4CBF1,2026-01-13 08:01:43,charitab@ibl,harshkri@okaxis,3894.84,QR,8,1,iPhone_15,E08BDA616DD15E,Bhopal,49.1.127.27,0,4,0,0,0
TXN71997E6A60,2025-10-21 19:45:26,advikapa@paytm,guneetjo@ibl,441.03,Bill,19,1,Google_Pixel_7,10BD66A3C5081E,Delhi,49.27.148.141,1,3,0,0,0
TXN1C6145D325,2026-01-12 19:42:52,zayyanch@oksbi,warjasdu@okaxis,9717.36,P2P,19,0,Oppo_Reno8,A989E76A29D3F7,Kolkata,49.52.20.153,0,2,0,0,0
TXN8A2C609433,2026-01-05 08:14:43,ektavarm@ibl,sachilut@okaxis,660.36,Recharge,8,0,iPhone_14,7C3062BE7A329F,Hyderabad,49.203.248.28,1,2,0,0,0
TXN8648721AA7,2026-03-07 05:15:36,sanayaap@ibl,rudrahal@ibl,7.41,Bill,5,5,Unknown_Device,EBA0D61D8FC74E,Unknown_City,VPN_IP,1,13,2,0,1
TXNB1F10097CC,2026-02-02 00:35:07,hemanibh@paytm,sudiksha@paytm,79981.91,Recharge,0,0,Unknown_Device,62FB6553E8DA4D,Foreign_City,Unknown_IP,1,24,2,1,1
TXN037B3FADDE,2026-03-04 13:08:29,oniprash@ibl,shravyad@oksbi,9913.15,Bill,13,2,iPhone_14,C3226A0857FE04,Jaipur,49.221.23.41,0,4,0,0,0
TXN7AD212D17B,2025-12-06 12:42:25,anirudhd@ibl,chakrika@oksbi,1082.09,QR,12,5,OnePlus_11,1057CAD1ED3D2F,Bangalore,49.221.247.235,1,3,0,0,0
TXNF636AB1A0D,2026-02-12 17:04:33,ethanber@paytm,manthanm@paytm,7866.26,QR,17,3,OnePlus_11,A54F9BA9A5B722,Pune,49.224.121.12,1,3,0,0,0
TXNEEDD2E9487,2026-03-01 23:04:33,trivenij@upi,xitishet@oksbi,5569.87,P2M,23,6,Realme_10,44FF7E945C1CCC,Hyderabad,49.136.203.100,0,1,0,0,0
TXN2AC3713B2B,2025-12-06 01:43:05,gauravlo@ybl,rushilma@okaxis,144469.83,P2P,1,5,Rooted_Android,C1F169117A0DCA,Foreign_City,Unknown_IP,1,19,3,0,1
TXNBB474FD7D4,2026-03-03 18:54:16,nakulbal@oksbi,yutikad’@ibl,3408.24,Recharge,18,1,OnePlus_11,AAD432A8487CDA,Bangalore,49.236.99.27,0,1,0,0,0
TXNB0D4BE896B,2025-10-07 23:49:21,pranitka@ybl,falakdut@ibl,5064.41,QR,23,1,Samsung_Galaxy_S23,BD8F13FB3F3878,Nagpur,49.151.30.95,0,2,0,0,0
TXN0FEC1A20EE,2025-10-06 00:21:29,matthewm@paytm,manthanc@okicici,123146.96,P2M,0,0,Rooted_Android,BCFD5F1BFF2ACF,Foreign_City,Foreign_IP,1,16,2,0,1
TXN5002425C63,2026-02-10 17:30:17,lakshmis@oksbi,siyabumb@oksbi,6054.07,QR,17,1,iPhone_14,96FD79FED0F9C4,Indore,49.130.5.180,0,1,0,0,0
TXN43268E6E97,2026-01-24 12:13:24,vanyades@okaxis,orinderb@okicici,1815.83,Recharge,12,5,Vivo_V27,036775CE785D75,Hyderabad,49.22.92.196,0,4,0,0,0
TXNDBC8619ED2,2026-01-15 18:29:48,devansho@okaxis,wahabsri@ybl,2346.34,Bill,18,3,Realme_10,4160E3B8060D1C,Delhi,49.147.132.206,1,3,0,0,0
TXNBC00366F82,2025-11-08 12:33:47,yashodha@okaxis,ekajapan@okicici,3400.24,P2M,12,5,Xiaomi_13,9023E2E8483294,Nagpur,49.230.165.135,0,3,0,0,0
TXNE73E24C8FF,2025-11-16 21:00:03,aashisar@ibl,azadsarm@oksbi,5743.07,P2M,21,6,Google_Pixel_7,B626A260E1DCF1,Chennai,49.252.33.101,0,4,0,0,0
TXN7CA895247D,2026-02-09 06:33:31,darshand@okaxis,atikapur@oksbi,3407.97,QR,6,0,Oppo_Reno8,BF2E15969EA699,Ahmedabad,49.221.51.39,0,2,1,0,0
TXNF0EC58B8C4,2026-03-13 15:13:27,turvidev@okicici,quincyra@upi,3454.14,P2M,15,4,Google_Pixel_7,AED58F1D247FED,Mumbai,49.168.228.248,0,3,0,0,0
TXN84313B2A00,2026-01-19 20:51:22,abdulzac@ibl,bachitta@okaxis,2680.06,Recharge,20,0,Samsung_Galaxy_S23,D0BA14BC3DC682,Chennai,49.89.240.19,0,4,0,0,0
TXN075C3B31B4,2025-12-14 19:13:14,nachiket@upi,dayamaik@ybl,5520.36,P2P,19,6,Samsung_Galaxy_S23,86D2E61E3833DA,Indore,49.121.244.32,0,4,0,0,0
TXNE845764ED9,2025-12-11 10:07:58,upmabera@okaxis,sarthakk@okaxis,8509.5,P2P,10,3,Realme_10,B7D64EF0C7E99E,Jaipur,49.225.164.158,1,1,0,0,0
TXNFD761836BB,2025-11-18 18:36:05,finnsing@okicici,olivertr@paytm,4038.26,P2P,18,1,Xiaomi_13,C1776F26D6CDED,Jaipur,49.229.128.173,0,2,0,0,0
TXNC4D0BD619B,2025-10-11 01:45:55,prishaac@okicici,danielka@paytm,126636.72,Bill,1,5,Unknown_Device,4348DF271EBE82,Foreign_City,Foreign_IP,1,23,0,0,1
TXN8F97EA210E,2026-02-03 01:04:32,indaliku@okaxis,mitalite@ybl,5.78,Bill,1,1,VM_Instance,FB57C9398AFE07,Spoofed_Location,Unknown_IP,1,21,2,1,1
TXNAFFD03BA35,2026-02-08 19:09:49,omyagarg@paytm,thomasme@ibl,5872.86,P2P,19,6,Motorola_Edge_40,9326DE58D97DB8,Kanpur,49.194.92.151,0,1,0,0,0
TXN6E722825A5,2026-02-10 22:59:49,shravyag@okicici,veerchau@ybl,7855.67,Recharge,22,1,Google_Pixel_7,C6C267450C80A0,Kolkata,49.160.220.241,1,1,0,0,0
TXN50BCC6A314,2025-10-22 16:59:15,ridhitan@oksbi,pavanich@okaxis,114.67,Bill,16,2,Vivo_V27,0FBD983C505094,Bangalore,49.118.199.94,0,4,0,0,0
TXN0987E7F049,2025-11-17 08:57:23,tarakpat@upi,teerthba@upi,9445.52,P2M,8,0,Xiaomi_13,9BD26A8223F9AD,Hyderabad,49.67.139.147,0,2,0,0,0
TXNECCCC4EBA2,2025-12-10 08:15:49,diyasund@paytm,quincyis@okicici,3381.95,Bill,8,2,iPhone_15,760FB181BC0A9D,Lucknow,49.71.93.69,0,1,0,0,0
TXN3DCC8BC88F,2026-01-27 06:24:06,haritadi@oksbi,saishere@ibl,8769.61,P2P,6,1,OnePlus_11,F1AA5A953B7342,Surat,49.33.116.55,0,1,0,0,0
TXN5C3697D340,2025-11-03 06:39:08,wishigop@okicici,hemanich@okaxis,5718.86,P2P,6,0,Oppo_Reno8,96589D3D7DBF80,Indore,49.144.40.141,0,2,0,0,0
TXNC0D0F98794,2025-11-04 20:06:44,indalich@ybl,ayushman@paytm,1065.97,QR,20,1,OnePlus_11,E3937386D347D4,Bhopal,49.25.247.252,1,4,1,0,0
TXN623C1CD98A,2026-01-30 20:55:34,urvashik@okicici,charitad@paytm,4454.0,QR,20,4,Realme_10,BC9123A7CCE5BE,Lucknow,49.153.117.162,1,3,1,0,0
TXNB4408AF159,2025-11-28 22:35:53,keyarang@ibl,faqidkib@upi,3548.13,Bill,22,4,Google_Pixel_7,CF37B1819D85E8,Pune,49.5.118.236,0,3,0,0,0
TXN259CF86A06,2025-12-22 14:36:04,sudiksha@ibl,farhankh@okicici,6900.89,Recharge,14,0,Google_Pixel_7,0E8874518B5A4D,Pune,49.230.128.202,0,1,0,0,0
TXN9238791E5A,2025-12-27 20:20:54,samarthv@oksbi,ekantado@ibl,5753.87,Bill,20,5,Samsung_Galaxy_S23,C7A5309E9EE6CC,Bhopal,49.246.123.17,0,1,0,0,0
TXN365FD7B436,2026-03-02 13:17:24,triptimi@paytm,dayitago@paytm,6017.26,Recharge,13,0,iPhone_14,FB8595352F6EE2,Surat,49.63.132.225,0,2,0,0,0
TXN65F33629AB,2025-12-06 11:13:18,tanaymoh@ibl,ekajawal@oksbi,9696.87,Recharge,11,5,iPhone_15,4217AFE26ABDDF,Lucknow,49.133.84.5,0,3,0,0,0
TXN64ADD4473A,2025-11-15 10:59:41,saumyaba@ibl,lakshits@okicici,234.43,Recharge,10,5,iPhone_14,8F2C63F9482BDD,Ahmedabad,49.189.134.222,0,1,0,0,0
TXN5E96D07A9B,2025-12-23 20:14:38,nakshwal@ybl,labanram@ybl,7394.65,P2P,20,1,Samsung_Galaxy_S23,A3CECDF0DDAA37,Pune,49.241.239.242,1,1,0,0,0
TXND1165DF5A4,2025-11-27 17:10:44,siyamemo@okicici,balveerm@oksbi,7393.29,Recharge,17,3,Google_Pixel_7,A80FE1CD3FF5DD,Nagpur,49.239.16.242,1,2,0,0,0
TXN13D12EFEDF,2026-03-10 15:12:46,aringane@paytm,saisidhu@ibl,4318.51,Bill,15,1,Google_Pixel_7,B6B1599A1D3824,Bhopal,49.191.223.163,1,2,0,0,0
TXN8CA3DD7D70,2026-01-24 12:44:55,manthand@okicici,yuvrajvi@upi,4773.58,Bill,12,5,iPhone_14,B66CBE2CF5485E,Bangalore,49.123.57.113,0,1,0,0,0
TXN7C5CDE7564,2025-10-24 17:59:11,ishwarch@oksbi,bhavikad@paytm,4022.52,Bill,17,4,Oppo_Reno8,3F6288A58D8CEC,Chennai,49.139.197.249,0,1,1,0,0
TXNF65EF1271C,2026-01-17 11:15:01,gautamra@upi,warinder@oksbi,6030.32,P2P,11,5,Oppo_Reno8,B1B6673B5DDB3D,Nagpur,49.26.69.210,0,1,0,0,0
TXN8C5A319BC6,2025-11-10 00:20:04,nishabah@ibl,qushipat@upi,159283.31,Bill,0,0,Rooted_Android,D83900CA9813D9,Unknown_City,Unknown_IP,1,15,2,0,1
TXNC4A1003DCE,2025-12-08 12:27:31,yatansha@upi,harishvy@upi,1607.16,Bill,12,0,OnePlus_11,29C3790FD778C0,Delhi,49.22.47.186,0,1,0,0,0
TXN7B936D9ACF,2026-02-22 19:20:17,jagvikap@ybl,bhavinig@upi,3880.98,QR,19,6,Motorola_Edge_40,0194E40DCFA80F,Kanpur,49.50.92.26,1,2,0,0,0
TXN798ADD7768,2025-10-02 13:46:17,geetikam@ybl,udantsen@ybl,466.14,P2P,13,3,Google_Pixel_7,B94C811B6C45BF,Delhi,49.193.109.155,0,3,0,0,0
TXNC3439F0E0A,2025-10-06 09:01:38,chandres@upi,wyattyoh@oksbi,4365.69,P2P,9,0,Google_Pixel_7,899C1EB5DF2BAC,Lucknow,49.72.217.147,0,1,0,0,0
TXN76773EBD2D,2026-01-15 18:02:01,ayushcha@paytm,vedikasa@paytm,6235.68,Bill,18,3,Google_Pixel_7,6ABE334146D59D,Lucknow,49.72.236.29,0,4,0,0,0
TXN0F51B4F487,2025-10-17 08:50:00,farhanpa@okaxis,maanavco@okaxis,4826.52,Bill,8,4,Google_Pixel_7,40E336D7B48FC7,Chennai,49.250.225.30,0,4,0,0,0
TXN7F18A8C6B7,2026-02-21 21:22:40,oviyagol@ybl,mitaliva@okaxis,6268.33,P2P,21,5,Oppo_Reno8,98A53F22028BBB,Lucknow,49.51.5.32,0,2,0,0,0
TXN7AB7600842,2025-12-30 13:55:38,oscarmur@okaxis,ayaanbat@upi,1696.42,Bill,13,1,OnePlus_11,C27617D91828F8,Kanpur,49.78.120.187,0,4,0,0,0
TXNCBD7F8D743,2026-02-18 16:55:10,wakeetab@oksbi,kalauppa@paytm,6595.16,Bill,16,2,OnePlus_11,693B3C633CF450,Pune,49.24.52.178,0,4,0,0,0
TXN72BAC10366,2026-02-23 05:32:04,radhikaa@okaxis,darikavi@okicici,127620.77,QR,5,0,Rooted_Android,D0675A26EDDC44,Unknown_City,TOR_Exit_Node,1,21,2,1,1
TXN977B70CA89,2025-12-28 16:33:38,damyanti@upi,quincysa@paytm,6341.99,P2P,16,6,Vivo_V27,F91D411E18DBCB,Kolkata,49.137.239.102,1,2,0,0,0
TXN1A4768FBF0,2025-10-13 13:05:45,arunimag@oksbi,vedikaba@okaxis,6158.35,QR,13,0,Realme_10,E7946A7418E75C,Hyderabad,49.21.135.239,0,4,0,0,0
TXN8FD63A5AFF,2025-12-26 09:48:26,wishimor@okaxis,arinchan@ibl,8376.29,QR,9,4,iPhone_14,5072682D1B675B,Nagpur,49.229.116.118,0,4,0,0,0
TXN21BDA49B51,2025-10-21 00:51:23,arinkhan@upi,girindra@okaxis,112783.9,Bill,0,1,Rooted_Android,E5531008DF6FCE,Unknown_City,VPN_IP,1,20,1,0,1
TXN9D36925633,2025-11-06 09:01:39,harinisr@upi,samarsan@oksbi,3623.42,P2M,9,3,Google_Pixel_7,03620DA164ED78,Bhopal,49.251.172.49,0,2,0,0,0
TXN3C912EABD3,2026-03-03 01:28:44,ekapadna@paytm,indiraba@okaxis,2.03,P2P,1,1,VM_Instance,9C3170A8484696,Spoofed_Location,Unknown_IP,1,23,1,0,1
TXN3AB80D4366,2025-11-01 12:28:26,samuellu@upi,yochanab@upi,75.81,Bill,12,5,Xiaomi_13,034A94EDA10565,Hyderabad,49.130.44.22,0,3,0,0,0
TXN1A9482D347,2026-01-10 07:42:53,jonathan@upi,meeraset@oksbi,276.85,QR,7,5,Vivo_V27,84AA63768E4B68,Mumbai,49.90.242.22,0,3,1,0,0
TXNF325FAEE10,2026-03-13 11:31:43,abhamang@ybl,diptadal@ybl,8509.57,Recharge,11,4,Xiaomi_13,2D172658695F47,Hyderabad,49.156.12.7,0,3,0,0,0
TXN7740015E59,2025-11-25 16:28:55,wardasha@ibl,ekantapi@okicici,2703.22,Bill,16,1,iPhone_15,923CD58DD41963,Lucknow,49.54.219.88,0,3,0,0,0
TXN67137FB025,2025-11-13 23:27:22,simonvya@okaxis,harshilm@okicici,8727.34,P2P,23,3,iPhone_14,FD53E5D696FB32,Kolkata,49.120.184.139,0,4,0,0,0
TXN0AAD665020,2026-02-01 10:00:54,vivaanah@okaxis,aarushbh@oksbi,2633.59,P2P,10,6,Google_Pixel_7,E8CBE592053A42,Kolkata,49.245.210.75,0,3,0,0,0
TXN0239FDDB1F,2025-11-01 15:35:42,sudiksha@okicici,edhithak@ybl,5075.95,P2P,15,5,Samsung_Galaxy_S23,BF802054D64578,Kolkata,49.231.111.3,0,3,0,0,0
TXNAF601920A5,2026-02-28 21:59:18,nitaraya@okaxis,alexande@oksbi,8018.74,P2M,21,5,Google_Pixel_7,01C07569493B7A,Jaipur,49.105.234.137,1,1,0,0,0
TXN9BB1717DC8,2025-10-02 17:49:26,michaelb@paytm,sanayath@paytm,8646.27,Recharge,17,3,Xiaomi_13,0E02625D1199BA,Surat,49.187.246.234,1,2,0,0,0
TXN272DFA770A,2025-10-26 19:34:24,manthanl@upi,ekantapi@upi,4611.51,P2P,19,6,Motorola_Edge_40,ABC05F9EF9AD6D,Jaipur,49.81.84.5,1,3,0,0,0
TXNB5C1DB7640,2026-01-12 19:02:45,jeremiah@paytm,nidrasam@upi,1156.44,P2M,19,0,Vivo_V27,A0EFE60E5E9922,Lucknow,49.33.125.135,0,3,0,0,0
TXNAB36EB823D,2026-01-20 20:15:27,tanmayip@okicici,raghavbh@upi,5151.88,QR,20,1,Samsung_Galaxy_S23,4765148ECBBFBD,Lucknow,49.179.38.219,0,1,0,0,0
TXN5E590F7507,2026-01-05 13:11:03,masonoak@okaxis,devansht@paytm,4648.87,P2M,13,0,Google_Pixel_7,B6FCD4A834438D,Ahmedabad,49.161.199.135,0,4,0,0,0
TXNCE0A27E642,2025-12-28 00:46:51,falakcon@ybl,chandani@upi,181527.62,P2M,0,6,Rooted_Android,570F7FADB5FB97,Unknown_City,Unknown_IP,1,14,4,1,1
TXNA1B99C4386,2025-11-06 13:12:28,praneela@ibl,riyapate@ibl,8809.5,P2P,13,3,Google_Pixel_7,9509C2B24FCF86,Kolkata,49.17.184.237,1,4,0,0,0
TXNCB28858408,2025-10-12 22:27:14,yuvrajah@upi,leelakee@ybl,7897.66,Bill,22,6,Realme_10,A634824451CF7C,Lucknow,49.206.190.233,0,4,0,0,0
TXNEFCE38EC25,2026-02-11 21:55:24,pranitsh@okaxis,shivanir@upi,4176.73,Recharge,21,2,Vivo_V27,1C96FFB58798B8,Delhi,49.184.199.156,0,4,0,0,0
TXNEE310BB23A,2026-02-24 18:51:26,taraksol@ybl,aryaatwa@ibl,4749.33,Recharge,18,1,Vivo_V27,7821D7A371E30D,Delhi,49.80.91.46,1,3,0,0,0
TXN2578C5CE40,2026-03-02 03:10:42,triyason@upi,samakshv@oksbi,162060.19,Recharge,3,0,Rooted_Android,F66906C998D2E4,Foreign_City,TOR_Exit_Node,1,28,2,0,1
TXN8D402A60D7,2025-10-29 23:51:49,rushilda@paytm,kritikap@oksbi,9839.42,Recharge,23,2,Samsung_Galaxy_S23,8236054E4E9B0A,Kanpur,49.173.83.163,0,3,0,0,0
TXNFF440FE0AD,2025-12-26 06:10:50,bhavanib@ibl,siyajaya@okicici,1226.42,P2M,6,4,Oppo_Reno8,38FB8BC78F0458,Mumbai,49.114.132.161,1,4,0,0,0
TXN9BAE7BC2DC,2026-01-21 13:12:59,rachanab@paytm,dakshben@ibl,7299.51,P2P,13,2,Google_Pixel_7,ED9745B051B754,Lucknow,49.50.111.98,0,2,0,0,0
TXNB7EC1A0479,2025-12-03 08:26:30,upmasava@paytm,yauvanik@okaxis,1744.6,QR,8,2,Samsung_Galaxy_S23,0208B8D023AC66,Ahmedabad,49.157.163.57,0,2,1,0,0
TXND11AEC21A0,2026-03-06 15:04:04,sakshamm@paytm,fariqpar@okicici,6272.34,P2P,15,4,Google_Pixel_7,9A491115FCD3A9,Surat,49.87.226.158,0,3,0,0,0
TXN77FD407613,2025-12-20 09:52:26,suhanima@ibl,rushilla@oksbi,5512.52,P2M,9,5,iPhone_14,68AAAA1FA748E9,Hyderabad,49.233.188.132,1,1,0,0,0
TXNC9A91545CF,2025-11-11 10:18:03,jonathan@okicici,amaraber@okaxis,4399.07,Bill,10,1,Xiaomi_13,85CDF568D83A8B,Surat,49.227.140.119,0,4,0,0,0
TXN16A7BB711E,2025-12-01 23:07:41,tamannav@ybl,christop@ibl,9392.09,QR,23,0,Realme_10,E1CCA17A8128A9,Nagpur,49.191.195.58,0,3,0,0,0
TXN408A744B19,2026-03-10 03:27:51,rushilbo@okaxis,dalbirva@ibl,90428.03,P2P,3,1,Emulator,890D5A4DAC8C81,Spoofed_Location,VPN_IP,1,28,3,0,1
TXNE90E815CDA,2025-11-15 13:25:26,xalakvar@paytm,rachitbo@okicici,6774.77,P2M,13,5,Oppo_Reno8,A0FFAAFA0747FC,Bangalore,49.129.110.245,0,1,0,0,0
TXNB3E10597AB,2026-02-11 19:45:28,diyabasu@ibl,vrittina@upi,3200.87,P2M,19,2,Samsung_Galaxy_S23,873FB49461FEB6,Pune,49.34.79.153,0,3,0,0,0
TXN4C20046BC6,2025-10-31 04:46:35,ishaanso@okicici,lekhazac@paytm,0.77,QR,4,4,Rooted_Android,2A9E39E028A819,Foreign_City,VPN_IP,1,11,4,0,1
TXN49B6EA0FED,2026-02-20 17:44:16,binaedwi@okicici,ubikabra@paytm,1423.8,QR,17,4,Motorola_Edge_40,36203E1D87C56E,Bangalore,49.250.5.49,0,1,0,0,0
TXNFAD349DE18,2025-12-04 04:44:20,mugdhadu@ibl,udyatide@okaxis,54152.81,QR,4,3,Emulator,055E380C0803BA,Foreign_City,VPN_IP,1,19,4,0,1
TXN40B26CB4C5,2025-11-23 23:05:51,hariniyo@okicici,ranveera@oksbi,2129.83,Bill,23,6,Xiaomi_13,EA606DAAD3127D,Pune,49.253.104.190,1,3,0,0,0
TXNA23CDF5965,2026-02-22 17:06:24,turvigol@ybl,mayabath@paytm,1970.72,P2M,17,6,Motorola_Edge_40,BB2618DFA0ADC0,Mumbai,49.220.87.92,1,2,0,0,0
TXNC58A818FF6,2026-01-10 11:25:30,baljiwan@upi,bishakha@okaxis,6301.02,P2M,11,5,iPhone_15,68597AC23891F2,Bangalore,49.81.64.240,0,2,0,0,0
TXNE716C1BC33,2025-11-16 11:00:35,williamg@ybl,sanayadu@upi,3149.82,P2P,11,6,OnePlus_11,D2A644376C9AE2,Lucknow,49.53.168.42,0,3,0,0,0
TXN87D8F50C3D,2026-02-03 22:59:20,hredhaan@paytm,rachitab@okaxis,9198.05,Recharge,22,1,iPhone_14,B5F0463EB53446,Lucknow,49.135.219.182,0,4,0,0,0
TXNA6137C648A,2025-10-19 14:35:17,yashpuro@ibl,urmitank@okicici,2786.26,P2M,14,6,Realme_10,02BBF684926CE4,Bhopal,49.95.150.86,0,1,0,0,0
TXNAC72EC5B7C,2026-02-25 15:00:19,vasanabh@okicici,guneetsu@ybl,8845.95,Recharge,15,2,Samsung_Galaxy_S23,A564A6686BF76E,Delhi,49.117.207.81,0,3,0,0,0
TXN7F3D421CF4,2025-11-05 17:29:26,fitannag@okaxis,lilakara@okicici,292.49,P2M,17,2,Realme_10,4A392D5350B839,Kolkata,49.224.212.156,0,1,0,0,0
TXNAED863E99D,2025-10-01 06:16:57,hemalbut@okaxis,yaminibh@okicici,6680.3,P2M,6,2,Google_Pixel_7,7DF35E868AB7D6,Surat,49.233.231.199,1,3,0,0,0
TXNBA91E138FA,2026-02-18 16:34:11,karancho@okaxis,rajeshri@paytm,4234.04,Recharge,16,2,Realme_10,DAB840A2C7026E,Lucknow,49.246.157.108,0,2,0,0,0
TXNAD35F9322B,2025-11-27 22:42:59,meghalan@okaxis,veerbari@ybl,4547.35,QR,22,3,Oppo_Reno8,61138BD2F4187D,Ahmedabad,49.171.60.100,1,2,1,0,0
TXN57E9EF332F,2025-11-30 07:14:14,anushaba@oksbi,udarshka@okicici,5805.64,Bill,7,6,Oppo_Reno8,51C86C5F877AFC,Kolkata,49.234.194.252,1,3,1,0,0
TXN0350478A29,2026-01-15 06:41:27,waidabaj@upi,ekanshba@okicici,4405.21,Recharge,6,3,Motorola_Edge_40,2C8AEF3B848FA2,Bangalore,49.93.119.56,1,4,0,0,0
TXN2A2534BACD,2025-10-17 16:13:52,lakshitr@ibl,quincysu@paytm,4317.17,Bill,16,4,Vivo_V27,FE66CB121A09E1,Jaipur,49.178.61.45,0,4,0,0,0
TXNC5D4111999,2025-12-06 20:40:56,gavingho@paytm,warinder@okicici,329.59,Recharge,20,5,Motorola_Edge_40,937153AF233E95,Indore,49.127.26.196,1,2,0,0,0
TXN7E224EA373,2025-10-18 22:37:30,warinder@upi,aarushmu@ybl,5995.17,Recharge,22,5,Samsung_Galaxy_S23,B19601C0C7A4E5,Delhi,49.229.176.78,1,4,1,0,0
TXN04F352CD03,2025-11-22 22:38:32,ombose@oksbi,yashviha@ibl,3923.59,P2P,22,5,iPhone_15,C85450A0C88212,Ahmedabad,49.99.29.62,1,1,0,0,0
TXNBB1B0D3219,2025-11-11 23:39:20,hiteshpa@ibl,oscaraur@upi,2807.19,P2P,23,1,Google_Pixel_7,679D8F733F73E8,Ahmedabad,49.134.167.243,0,2,0,0,0
TXN622A494459,2025-12-29 22:08:33,pranitma@ibl,dayitaga@okaxis,8427.44,P2P,22,0,Motorola_Edge_40,797AAE05012E71,Bangalore,49.19.113.191,1,1,0,0,0
TXNBA21F296F2,2026-03-04 06:33:07,aachalna@okicici,pranitam@okicici,6075.52,Bill,6,2,Vivo_V27,FE3A69D4D75D82,Bangalore,49.155.183.104,0,2,0,0,0
TXNBD47BB4435,2025-10-21 12:10:25,warhibat@okaxis,lakshmiv@okaxis,647.29,Bill,12,1,iPhone_15,82BB46AD08BB5D,Mumbai,49.7.198.102,0,1,0,0,0
